query_label,positive_label,negatives_label
Keyboards,Memory Card Readers,"['Diaper Bags', 'Memorial Ceremony Supplies', 'Flying Toy Accessories', 'Beverage Warmers', 'Plastic Wrap', 'Primers', 'Electric & Stovetop Espresso Pots', 'Hunting Dog Equipment', 'Motor Vehicle Cassette Players']"
Memory Card Readers,Mice & Trackballs,"['Motor Vehicle Braking', 'Facial Tissue Holders', 'Gardening Tool Heads', 'Quickdraws', 'Bullion', 'Cardboard Cutouts', 'Feijoas', 'Cake Decorating Supplies', 'Prayer Cards']"
Mice & Trackballs,Numeric Keypads,"['Ski & Snowboard Wax', 'Pizzelle Makers', 'Hot Drink Makers', 'Pet Hair Clippers & Trimmers', 'Toy Race Car & Track Sets', 'Highlighter Refills', 'Hole Saws', 'Fence Panels', 'Vehicle Decor']"
Numeric Keypads,Touchpads,"['Bicycle Locks', 'Hobby Horses', 'Accessibility Equipment', 'American Football Helmet Padding', 'Navigational Compasses', 'Autoclaves', 'Drain Cleaners', 'Pest Control', 'Surfboard Wax']"
Laptop Housings & Trim,Laptop Hinges,"['Starfruits', 'pH Meters', 'Cooking Thermometers', 'Electronic Cigarettes', 'Tube Feeding Supplements', 'Shoe Racks & Organizers', 'Riveting Tools', 'Retail Display Props & Models', 'Flag & Windsock Poles']"
Laptop Screen Digitizers,Laptop Hinges,"['Safety & Warning Signs', 'Portable Toilets & Showers', 'Airpots', 'Cuticle Pushers', 'Limes', 'Rounders', 'Thread & Floss', 'Sinks', 'Novelty Signs']"
Laptop Housings & Trim,Laptop Replacement Cables,"['Carabiners', 'Prescription Cat Food', 'Router Tables', 'Bread Pans & Molds', 'Indoor & Outdoor Plants', 'Kiteboard Cases', 'Lighting', 'Suspenders', 'Hazardous Material Suits']"
Laptop Replacement Keyboards,Laptop Replacement Cables,"['Decorative Stamps', 'Practice Pads', 'Punches & Awls', 'Dreamcatchers', 'Hair Care', 'Condiment Dispensers', 'Gun Cleaning', 'Exercise & Fitness', 'Medical Bedding']"
Laptop Replacement Keyboards,Laptop Replacement Screens,"['Shadow Boxes', 'Wind Chimes', 'Sauna Kits', 'Popcorn Maker Accessories', 'Palette Knives', 'Nail Polish Thinners', 'Collectible Banknotes', 'Paintball', 'Art & Crafting Tools']"
Laptop Replacement Screens,Laptop Replacement Speakers,"['Surfboard Fins', 'Satay Sauce', 'Iron Accessories', 'Boat Trailers', 'Bowling Toys', 'Corn', 'Metal Casting Molds', 'Drain Cleaners', 'Office Chairs']"
Laptop Screen Digitizers,Laptop Replacement Speakers,"['Candle & Oil Warmers', 'Window Magnets', 'Hair Styling Tools', 'Life Jackets', 'Folding Tables', 'Cots', 'Outdoor Furniture Accessories', 'Piñatas', 'Garlic']"
Disk Duplicators,Floppy Drives,"['Sofa Tables', 'Hunting & Shooting Protective Gear', 'Coils', 'Driver Accessories', 'Fishing Spears', 'Electronic Dictionaries & Translators', 'Blood Glucose Control Solution', 'Golf Balls', 'Umbrella Stands & Racks']"
Disk Duplicators,USB Flash Drives,"['Field Hockey & Lacrosse Gloves', 'Straw Holders & Dispensers', 'Sugar Cane', 'Facial Cleansing Kits', 'Concession Food Containers', 'Handheld Circular Saw Accessories', 'Pool Sweeps & Vacuums', 'Skateboard Parts', 'Hair Pins']"
Floppy Drives,Hard Drive Accessories,"['Outdoor Power Equipment Base Units', 'Fence Pickets', 'Livestock Halters', 'Squeegees', 'Scarves', 'Massage Tables', 'Cabinet Doors', 'Soil', 'Dart Parts']"
Hard Drive Accessories,Hard Drive Arrays,"['Coffee & Tea Saucers', 'Rangefinder Accessories', 'Skateboarding', 'Electric Bicycle Conversion Kits', 'Collectible Trading Cards', 'Bicycle Helmet Parts & Accessories', 'Bagpipes', 'Diaper Wet Bags', 'Ping Pong Robot Accessories']"
Hard Drive Arrays,Hard Drives,"['Fennel Bulbs', 'Outdoor Grill Replacement Parts', 'Marker & Highlighter Ink Refills', 'Back Care', 'Bicycle Cages', 'Ab Wheels & Rollers', 'Prophy Heads', 'Jacks & Lift Trucks', 'Microscopes']"
Hard Drives,Network Storage Systems,"['Chair Sashes', 'Nativity Sets', 'Air Conditioner Accessories', 'Emergency Food Kits', 'Babacos', 'Skateboarding', 'Soccer', 'Orchestral String Instrument Fittings & Parts', 'Tool Sheaths']"
Optical Drives,Network Storage Systems,"['Pool, Fountain & Pond Pumps', 'Juice', 'Computer Icons', 'Hair Dryers', 'Track Hurdles', 'Golf Ball Markers', 'Routing Tools', 'Punching & Training Bag Accessories', 'Open & Closed Signs']"
Optical Drives,Tape Drives,"['Collectible Coins & Currency', 'Badminton', 'Parking Signs & Permits', 'Suitcases', 'Scrubs', 'Sneeze Guards', 'Kitchen Cabinet Organizers', 'Financial, Tax & Accounting Software', 'Coolers']"
USB Flash Drives,Tape Drives,"['Pet Sunscreen', 'Party Streamers & Curtains', 'Rugby Training Aids', 'Paint', 'Hand Percussion Accessories', 'Dental Mouthguards', 'Dishwasher Cleaners', 'E-books', 'Bathtub Spouts']"
Tablet Computer Housings & Trim,Tablet Computer Replacement Speakers,"['Shadow Boxes', 'Bottling Bottles', 'Chimney Cleaners', 'Pest Control Traps', 'Laboratory Funnels', 'Tool Cabinets & Chests', 'Water Sport Tow Cables', 'Developing Tanks & Reels', 'Transcribers & Dictation Systems']"
Tablet Computer Screens & Screen Digitizers,Tablet Computer Housings & Trim,"['Fish Sauce', 'False Eyelashes', 'Shower Rods', 'Styptic Pencils', 'Panel Saws', 'Tacks & Pushpins', 'Wetsuit Hoods, Gloves & Boots', 'Golf Club Parts & Accessories', 'Hardware Accessories']"
Tablet Computer Screens & Screen Digitizers,Tablet Computer Replacement Speakers,"['Lighting Timers', 'Photography', 'Watercraft Storage Racks', 'American Football Helmet Padding', 'Porch Swing Accessories', 'Hardware', 'Gym Mats', 'Bookmarks', 'Fudge']"
Camera Batteries,Cordless Phone Batteries,"['Weed Trimmer Accessories', 'Ribbons & Trim', 'Holiday Stockings', 'Astringents', 'Vents & Flues', 'Motorcycle Gloves', 'Beach Mats', 'Wakeboards', 'Pet Apparel Hangers']"
Video Game Console & Controller Batteries,Camera Batteries,"['Bath Mats & Rugs', 'Blocking Wires', 'Kumquats', 'Aquarium Water Treatments', 'Wine Fridge Accessories', 'Hockey Shin Guards & Leg Pads', 'Fishing Reel Replacement Spools', 'Dental Water Jet Replacement Tips', 'Tapioca Pearls']"
Cordless Phone Batteries,E-Book Reader Batteries,"['Motor Vehicle Parts', 'Shipping Tags', 'Pipe Adapters & Bushings', 'Locks & Keys', 'Sugar & Sweeteners', 'Benches', 'Vehicle Windshield Fluid', 'CD/DVD Cases & Organizers', 'Erotic Food & Edibles']"
General Purpose Batteries,E-Book Reader Batteries,"['Exercise Bikes', 'Toothpick Holders & Dispensers', 'Pretend Housekeeping', 'Musical Instrument Amplifier Stands', 'Diaper Pails', 'Weather Vanes & Roof Decor', 'Lawn & Garden', 'Food Storage Containers', 'Javelins']"
Laptop Batteries,General Purpose Batteries,"['Acne Treatments & Kits', 'Water Levelers', 'Office Instruments', 'Sex Toys', 'Wash Bottles', 'Blood Pressure Monitor Accessories', 'Bowling Ball Bags', 'Poncho Liners', 'Fishing & Hunting Waders']"
MP3 Player Batteries,Laptop Batteries,"['Hook and Loop Fasteners', 'Oil Filter Drains', 'Kotatsu', 'Swim Goggle & Mask Accessories', 'Hummus', 'Nightstands', 'Baking Chocolate', 'Transcribers & Dictation Systems', 'Twine']"
MP3 Player Batteries,Mobile Phone Batteries,"['Nail Drills', 'Yogurt Maker Accessories', 'Woks', 'Iromuji Kimonos', 'Toy Race Car & Track Accessories', 'Butterfly Feeders', 'Automotive Storage Covers', 'Needlecraft Kits', 'Baby Carriers']"
PDA Batteries,Mobile Phone Batteries,"['Toy Gift Baskets', 'Horse Harnesses', 'Lawn Mower Bags', 'Emergency Tools & Kits', 'Steam Table Pans', 'Shower Water Filters', 'Label Makers', 'Hand Spindles', 'Glass Cutters']"
PDA Batteries,Tablet Computer Batteries,"['Soursops', 'Filling Pellets', 'Hospital Gowns', 'Outdoor Benches', 'Hosiery', 'Cheerleading', 'Diving & Snorkeling Equipment Sets', 'Dry Boxes', 'Cast & Bandage Protectors']"
UPS Batteries,Tablet Computer Batteries,"['Shochu & Soju', 'Deodorant & Anti-Perspirant', 'Recorder Parts', 'Piggy Banks & Money Jars', 'Tractor Tires', 'Costume Shoes', 'Bicycle Shifters', 'Outdoor Structures', 'Watercraft Propellers']"
Video Camera Batteries,UPS Batteries,"['Cash Boxes', 'Snow Globes', 'Hummus', 'Potting Benches', 'Paintball Gun Parts & Accessories', 'Cake Stands', 'Cabinet Light Fixtures', 'Religious Veils', 'CD/DVD Cases & Organizers']"
Video Camera Batteries,Video Game Console & Controller Batteries,"['Vehicle Engine Degreasers', 'Flatware', 'Costume Tobacco Products', 'Guitar String Winders', 'Scrapbooking & Stamping Kits', 'Concrete & Masonry Cleaners', 'Meat', 'Security Uniforms', 'Folder Tabs']"
Printer Filters,Printer Drums & Drum Kits,"['Power Trowels', 'Nasal Aspirators', 'Butter Dishes', 'Nightgowns', 'Household Storage Caddies', 'Hand Looms', 'Food Dehydrator Sheets', 'Plumcots', 'Hair Dryer Accessories']"
Toner & Inkjet Cartridges,Printer Drums & Drum Kits,"['Toy Gift Baskets', 'Shoe Polishers', 'Blood Pressure Monitor Accessories', 'Saddle Racks', 'Off-Road & All-Terrain Vehicle Protective Gear', 'PAP Masks', 'Coffee Filter Baskets', 'Soups & Broths', 'Bicycle Saddles']"
Printer Maintenance Kits,Printer Filters,"['Rain Gauges', 'Balloon Kits', 'Juicer Accessories', 'Hockey Suspenders & Belts', 'Lettuce', 'Table Legs', 'Staff & Stick Weapons', 'Hair Steamers & Heat Caps', 'Canopy Poles']"
Printer Maintenance Kits,Printer Ribbons,"['Vehicle Engine Degreasers', 'Heating Radiator Reflectors', 'Motorcycle Kidney Belts', 'Water Sport Board Storage Racks', 'Digital Artwork', 'Magnifiers', 'Kimono Underclothes', 'Safety & Security Mirrors', 'Plumbing Flanges']"
Printheads,Printer Ribbons,"['Motor Vehicle Video Monitor Mounts', 'Billiard Table Brushes', 'Grill Scrapers', 'Nunchucks', 'Erotic Games', 'Bird Feeders', 'Optics', 'Baskets', 'Hand Drums']"
Printheads,Toner & Inkjet Cartridge Refills,"['Motorcycle Alarms & Locks', 'Butter Dishes', 'Climbing Apparel & Accessories', 'Industrial Shelving', 'Ear Candles', 'Plant Cages & Supports', 'Heat Rubs', 'Transfer Boards & Sheets', 'Office Chairs']"
Toner & Inkjet Cartridge Refills,Toner & Inkjet Cartridges,"['Hockey Helmets', 'Masks', 'Bicycle Chains', 'Pool Water Slides', 'Styptic Pencils', 'Garter Belts', 'Vehicle Power Steering Fluid', 'Smoke & Carbon Monoxide Detectors', 'Crib & Toddler Bed Accessories']"
Projection Screen Stands,Projection & Tripod Skirts,"['Trash Compactor Accessories', 'Laundry Appliance Accessories', 'Boxing Shorts', 'Asparagus', 'Gardening Tool Heads', 'Ottomans', 'Outdoor Furniture Accessories', 'Art & Craft Paper', 'Pet Steps & Ramps']"
Projection & Tripod Skirts,Projector Replacement Lamps,"['Food Service Carts', 'Basketball Training Aids', 'Motorcycle Knee & Shin Guards', 'Track Starting Blocks', 'Bread Crumbs', 'Deck & Fence Cleaners', 'Saw Stands', 'Highlighters', 'Oven Mitts & Pot Holders']"
Projection Screen Stands,Projection Screens,"['Field Hockey & Lacrosse Gloves', 'Water Bottles', 'Ostomy Supplies', 'Arts & Crafts', 'Bakery Assortments', 'Camera Flashes', 'Napkin Rings', 'Display Mannequins', 'Lighters & Matches']"
Projector Mounts,Projection Screens,"['Medicine & Drugs', 'Fishing Yarn', 'Jams & Jellies', 'Vitamins & Supplements', 'Hygrometers', 'Chemical Hand Warmers', 'Bellows', 'Basic Calculators', 'Fishing Rods']"
Projector Mounts,Projector Replacement Lamps,"['Sanding Accessories', 'Marinades & Grilling Sauces', 'Mustard', 'Dough', 'Woodwind Reed Knives', 'Snow Removal', 'Anchors', 'Office Mats', 'Toilet Seat Covers']"
Shelf-stable Cocktail Mixes,Frozen Cocktail Mixes,"['Paddle Ball Toys', 'Hydration Systems', 'Shower Heads', 'Projector Replacement Lamps', 'Paint Rollers', 'Jewelry Steam Cleaners', 'Decorative Stickers', 'Motor Boats', 'Hair Forks & Sticks']"
Shelf-stable Cocktail Mixes,Frozen Cocktail Mixes,"['Lighting Timers', 'Brick Tools', 'Bushes & Shrubs', 'Soda Makers', 'Bathroom Accessory Sets', 'Supports & Braces', 'Occupational & Physical Therapy Equipment', 'Vehicle Carpet & Upholstery Cleaners', 'Rattles']"
Absinthe,Brandy,"['Deep Fryers', 'Picture Lights', 'Skateboards', 'Bicycle Handlebars', 'Fabric Stain Removers', 'Marine Speakers', 'Privacy Filters', 'Craft Wood & Shapes', 'Pipe Caps & Plugs']"
Absinthe,Whiskey,"['Building Toys', 'Bassoon Care & Cleaning', 'Avalanche Probes', 'Exercise Benches', 'Table Runners', 'Musical Scrapers & Ratchets', 'Erotic Food & Edibles', 'Dog Diapers', 'Multimedia & Design Software']"
Gin,Brandy,"['Network Cards & Adapters', 'Mattress Encasements', 'Face Makeup', 'Fountains & Waterfalls', 'Toilet Trim', 'Dock Cleats', 'Hazardous Waste Containers', 'Measuring Tools & Sensors', 'Bird Cage Food & Water Dishes']"
Liqueurs,Gin,"['Mobile Phone Jammers', 'Brooches & Lapel Pins', 'Game Timers', 'Equestrian Helmets', 'Curtain Holdbacks & Tassels', 'Guitars', 'Packing Organizers', 'Skate Rails', 'White Noise Machines']"
Liqueurs,Rum,"['Golf Club Shafts', 'Therapeutic Swings', 'Automotive Rims & Wheels', 'Ski Bindings', 'Trash Compactors', 'Aftershave', 'Bird Feeders', 'Eyebrow Stencils', 'Swing Sets & Playsets']"
Shochu & Soju,Rum,"['Fish Food', 'Kotatsu', 'Answering Machines', 'Shoe Accessories', 'Wall Socket Controls & Sensors', 'Dishwasher Parts & Accessories', 'Rounders', 'Art & Crafting Materials', 'Miter Saws']"
Shochu & Soju,Tequila,"['Dollhouses', 'Windsurfing Board Parts', 'Mechanical Pencils', 'Cardio Machines', 'Household Appliance Manuals', 'Ping Pong Tables', 'Pitching Machines', 'Portable Game Console Accessories', 'Bicycle Headset Spacers']"
Vodka,Tequila,"['Garden Pot Saucers & Trays', 'Retail', 'Party & Celebration', 'Moisture Absorbers', 'Marker & Highlighter Ink Refills', 'Diving & Snorkeling Fins', 'Outdoor Grill Racks & Toppers', 'Table Linens', 'Electronic Oscillators']"
Vodka,Whiskey,"['Foam Blocks', 'Flasks', 'Clothing Accessories', 'Vehicle Storage & Cargo', 'Outdoor Power Equipment', 'Dried Flowers', 'Ice Scoops', 'Drain Components', 'Swim Caps']"
Flavored Carbonated Water,Unflavored Carbonated Water,"['Water Softeners', 'Bicycle Brake Sets', 'Field Hockey & Lacrosse Masks & Goggles', 'Shapers', 'Motorcycle Neck Braces', 'Bedroom Furniture Sets', 'Hair Straighteners', 'Outdoor Grill Covers', 'Bicycle Cleat Covers']"
Unflavored Carbonated Water,Flavored Carbonated Water,"['Baby & Toddler Swimwear', 'Toothpaste Squeezers & Dispensers', 'Riding Crops & Whips', 'Weed Trimmer Spool Covers', 'Gun Cases & Range Bags', 'Radar Detectors', 'Airsoft Guns', 'Digital Note Taking Pens', 'Multimedia & Design Software']"
Ice Cream Syrup,Fruit Toppings,"['Cross-Country Skis', 'Plant & Herb Growing Kits', 'Cat Food', 'Costume Gloves', 'Can & Bottle Sleeves', 'Roaster Ovens & Rotisseries', 'Wire & Cable Ties', 'Beach & Sand Toys', 'Bicycle Brake Calipers']"
Fruit Toppings,Ice Cream Syrup,"['Track Lighting Rails', 'Ski Poles', 'Motor Vehicle Fuel Systems', 'Vehicle License Plates', 'Traditional Clothing Accessories', 'Rash Guards & Swim Shirts', 'False Eyelash Accessories', 'Household Supplies', 'Fuel']"
Cookie & Brownie Dough,Bread & Pastry Dough,"['Punching & Training Bags', 'Dictionary & Translation Software', 'Bidets', 'Flashlights', 'Pipettes', 'Staples', 'Welding Guns & Plasma Cutters', 'Sheet Music', 'Drop Cloths']"
Pie Crusts,Bread & Pastry Dough,"['Snowshoe Bindings', 'Spas', 'Toy Drawing Tablets', 'Socks', 'Tie Clips', 'Industrial Storage Accessories', 'Vehicle Ski & Snowboard Racks', 'Screen Protectors', 'Disposable Gloves']"
Pie Crusts,Cookie & Brownie Dough,"['Toy Abacuses', 'Fluorescent Tubes', 'Shoe Polishes & Waxes', 'Ponytail Holders', 'Otoscopes & Ophthalmoscopes', 'Watercraft Engine Parts', 'Play Dough & Putty', 'Paper Clips', 'Corsages & Boutonnières']"
Atemoyas,Apples,"['Hotel & Hospitality', 'Toy Tools', 'Vehicle License Plate Mounts & Holders', 'Bassoon Stands', 'Bicycle Small Parts', 'Washer & Dryer Accessories', 'Modulators', 'Variable Frequency & Adjustable Speed Drives', 'Cymbal & Drum Mutes']"
Tamarindo,Apples,"['Lawn Mower Blades', 'Steam Tables', 'Sashes', 'Coaster Holders', 'Tattooing Supplies', 'Chiropractic Tables', 'Horse Blankets & Sheets', 'Collectible Coins', 'Egg Incubators']"
Avocados,Atemoyas,"['Food Storage', 'Watercraft Fuel Systems', 'Activity Monitors', 'Scaffolding', 'Barcode Scanner Stands', 'Cooking Gel Fuels', 'Bicycle Accessories', 'Shot Puts', 'Disc Golf Baskets']"
Babacos,Avocados,"['Riding Pants', 'Nutcrackers', 'Hair Color Removers', 'Cake Servers', 'Puppets & Marionettes', 'Beverage Dispensers', 'Motor Vehicle Tire Accessories', 'Light Meter Accessories', 'Battery Accessories']"
Babacos,Bananas,"['Gaiters', 'Evaporative Coolers', 'Toy Chests', 'Boxing & Martial Arts Arm Guards', 'Refrigerators', 'Scrubs', 'Horse Blankets & Sheets', 'Breast Pumps', 'Retail Display Props & Models']"
Berries,Bananas,"['Hedge Trimmer Accessories', 'Dustpans', 'Waste Container Enclosures', 'Electrical Wires & Cable', 'Bathroom Accessory Sets', 'Watering Cans', 'Bicycle Small Parts', 'Pipe Connectors', 'Shaving Brushes']"
Breadfruit,Berries,"['Elastic', 'Wall Shelves & Ledges', 'Stylus Pen Nibs & Refills', 'Virtual Currency', 'Disposable Serveware', 'Floor Chairs', 'Building Materials', 'Electronics Stickers & Decals', 'Sports & Agility Cones']"
Breadfruit,Cactus Pears,"['Fitness Toy Accessories', 'Skirts', 'Lacrosse Balls', 'Tripods & Monopods', 'Bicycle Spoke Beads', 'Light Meter Accessories', 'Herbicides', 'Memory Accessories', 'Pricing Guns']"
Cherimoyas,Cactus Pears,"['Utility Knives', 'Billiard Table Parts & Accessories', 'String Instrument Cleaning Cloths', 'American Football Gloves', 'Rugs', 'Underwater Camera Housing Accessories', 'Snowshoes', 'Powdered Hand Soap', 'Motor Vehicle Wheel Parts']"
Cherimoyas,Citrus Fruits,"['Canoes', 'Hang Gliders', 'Microphone Preamps', 'Watering Cans', 'Rhinestones & Flatbacks', 'Bubble Levels', 'Poker Chip Carriers & Trays', 'Computer Backplates & I/O Shields', 'Watercraft Parts & Accessories']"
Citrus Fruits,Coconuts,"['Hardware Tape', 'Cat Toys', 'Portable Electronic Games', 'Lacrosse Mesh & String', 'Indoor & Outdoor Plants', 'Fishing Hook Removal Tools', 'Drum Kits', ""Chef's Jackets"", 'Anchor Chains']"
Coconuts,Dates,"['Loose Stones', 'Bassoon Care & Cleaning', 'Trampolines', 'Industrial Staples', 'Oral Care', 'Watch Winders', 'Shoe Racks & Organizers', 'Clarinet Reeds', 'Armoires & Wardrobes']"
Dates,Feijoas,"['Breadmaker Accessories', 'Memory Accessories', 'On-Camera Monitors', 'Plumbing Flanges', 'Broomball Equipment', 'Disposable Cameras', 'Pet Playpens', 'Power Inlets', 'Collectible Knives']"
Figs,Feijoas,"['Multi-Game Tables', 'Skin Cleansing Brush Heads', 'Snowshoeing', 'Hiking Pole Accessories', 'Wetsuit Tops', 'Special Effects Lighting', 'Knitting Needles', 'Horse Leads', 'Guitar Stands']"
Figs,Fruit Mixes,"['Bicycle Bells & Horns', 'Primers', 'Science & Exploration Sets', 'Breath Spray', 'Outdoor Power Equipment Sets', 'Shaving Brushes', 'Computer Utilities & Maintenance Software', 'Safety Knee Pads', 'Tool Blades']"
Grapes,Fruit Mixes,"['Outdoor Furniture', 'Pommel Horses', 'Report Covers', 'Tackle Bags & Boxes', 'Gift Cards & Certificates', 'Tactile Transducers', 'Bird Feeders', 'Sunscreen', 'Vibraslaps']"
Guavas,Grapes,"['Stump Shrinkers', 'Crib & Toddler Bed Accessories', 'Field & Court Boundary Markers', 'Needlecraft Canvas', 'Tool & Equipment Belts', 'Washing Machines', 'Pipe Caps & Plugs', 'Water Polo Goals', 'Water Heater Expansion Tanks']"
Guavas,Homely Fruits,"['Watch Repair Kits', 'Film & Television VHS Tapes', 'Plant & Flower Bulbs', 'Curtain & Drape Rods', 'Money Handling', 'Elliptical Trainer Accessories', 'White Noise Machines', 'Beach Towels', 'Vehicle Windshield Fluid']"
Kiwis,Homely Fruits,"['Riding Crops & Whips', 'Toilet Brushes & Holders', 'Axe Handles', 'Protective Aprons', 'Surgical Gowns', 'Hobbies & Creative Arts', 'Memory Card Adapters', 'Bicycle Small Parts', 'Body & Hair Glitter']"
Kiwis,Longan,"['Vacuum Sealer Accessories', 'Shovels & Spades', 'Interfacing', 'Cat Litter', 'Ski & Snowboard Tuning Tools', 'Skimboards', 'Microscope Replacement Bulbs', 'Acupuncture', 'Postage Stamps']"
