query_label	positive_label	negatives_label
Liqueurs	Shochu & Soju	['Toy Kitchens & Play Food', 'Playhouses', 'Shower Curtains', 'Award Certificates', 'Utility Knives', 'Electric Knife Replacement Blades', 'Broomball Equipment', 'Pocket Folders', 'Saxophone Care & Cleaning', 'Motorcycle Storage Covers']
Shochu & Soju	Rum	['Cooking Timers', 'Mattress Encasements', 'Plant & Herb Growing Kits', 'Telephony', 'Disposable Serving Trays', 'Weaving Shuttles', 'Poker Chip Carriers & Trays', 'Artificial Food', 'Basketballs', 'Headphone Cushions & Tips']
Tequila	Rum	['Hammers', 'Futon Dryers', 'Muti-surface Cleaners', 'Pet Thermometers', 'Weed Trimmer Attachments', 'Bicycle Covers', 'Outdoor Beds', 'Water Cooler Accessories', 'Ballcocks & Flappers', 'Drain Cleaners']
Tequila	Shochu & Soju	['Bra Strap Pads', 'Ski & Snowboard Goggle Accessories', 'Industrial Staples', 'Maternity Belts & Support Bands', 'Laminating Film, Pouches & Sheets', 'Lawn & Garden', 'Intercom Accessories', 'Sink Mats & Grids', 'Fishing Reel Accessories', 'Control Panels']
Shochu & Soju	Vodka	['Hair Styling Tool Accessories', 'Input Devices', 'Winches', 'Cooking Gel Fuels', 'Business & Industrial', 'Paper Coin Wrappers & Bill Straps', 'Water Polo Caps', 'Security Safe Accessories', 'Harmonica Cases', 'Miter Saws']
Vodka	Tequila	['Muti-surface Cleaners', 'Spoken Word & Field Recordings', 'Cookie Presses', 'Puppet Theaters', 'Fonts', 'Household Cleaning Supplies', 'Paintball Grenades', 'Skin Cleansing Brushes & Systems', 'Video Editing Software', 'Mobile Phone Pre-Paid Cards']
Whiskey	Tequila	['Grass Edgers', 'Photographic Enlargers', 'Video Accessories', 'Walkers', 'Tea Strainers', 'Komon Kimonos', 'Seeds', 'Vanities', 'Tripods & Monopods', 'Tool Bags']
Vodka	Whiskey	['Nasal Aspirators', 'Electric Knife Accessories', 'Wildlife Attractants', 'Waste Container Lids', 'Yo-Yo Parts & Accessories', 'Packing Tape', 'Light Ropes & Strings', 'Bookcases & Standing Shelves', 'Basketball Hoops', 'Winches']
Unflavored Carbonated Water	Flavored Carbonated Water	['Bread Pans & Molds', 'Stump Shrinkers', 'Microphone Accessories', 'Iromuji Kimonos', 'Mobile Phone Batteries', 'Faucet Handles & Controls', 'Tub & Tile Cleaners', 'Sinks', 'Watercraft Engine Controls', 'Birthday Candles']
Flavored Carbonated Water	Unflavored Carbonated Water	['Serving Trays', 'Clay', 'Crochet Hooks', 'Sewing Patterns', 'Cabinets & Storage', 'Saxophone Ligatures & Caps', 'Safety Knee Pads', 'Lacrosse Stick Heads', 'Streaming & Home Media Players', 'Vehicle Steering Wheel Locks']
Unflavored Carbonated Water	Flavored Carbonated Water	['Mattress Foundations', 'Bicycle Trailers', 'Recorder Cases', 'Computer Covers & Skins', 'Wick Tabs', 'Golf Gloves', 'Storage Tanks', 'Windshield Repair Kits', 'Dry Cleaning Kits', 'Jewelry Sets']
Flavored Carbonated Water	Unflavored Carbonated Water	['Lip Balms & Treatments', 'Foot Care', 'Fish Feeders', 'Transparencies', 'French Horns', 'Spice Organizers', 'Fountains & Waterfalls', 'Pagers', 'Pet Bowls, Feeders & Waterers', 'Cymbal & Drum Mutes']
Fruit Toppings	Ice Cream Syrup	['Video Memory', 'Rolling Pins', 'Video Game Arcade Cabinets', 'Vehicle Greases', 'Table Shuffleboard', 'Hiking Pole Accessories', 'Drum Kits', 'Pretend Professions & Role Playing', 'Cricket Balls', 'Bird & Wildlife House Accessories']
Ice Cream Syrup	Fruit Toppings	['Ice Makers', 'Audio & Video Cables', 'Arrows & Bolts', 'Watercraft Polishes', 'Baseball & Softball Autographed Paraphernalia', 'Gas Hoses', 'Pot & Planter Liners', 'Sports Fan Accessories', 'String Instrument Accessories', 'Buffets & Sideboards']
Ice Cream Syrup	Fruit Toppings	['Mature', 'Facility Identification Signs', 'Plant & Flower Bulbs', 'Model Rocketry', 'Walking Aid Accessories', 'Baby Health & Grooming Kits', 'Capacitors', 'Personnel Lifts', 'Paper Products', 'Easter Egg Decorating Kits']
Ice Cream Syrup	Fruit Toppings	['Cocktail Strainers', 'Cots', 'Lawn Rollers', 'Hammock Parts & Accessories', 'Fertilizers', 'Airbrushes', 'Weaving Beaters', 'Medical Needle & Syringe Sets', 'Electrolysis Devices', 'Bicycle Jerseys']
Atemoyas	Apples	"['Fireplace & Wood Stove Grates', 'Clipboards', ""Jew's Harps"", 'Bicycle Fenders', 'Carpentry Jointers', 'Pool Cleaner Hoses', 'Shampoo', 'Fertility Tests & Monitors', 'Motor Vehicle Wheel Parts', 'Acoustic Guitar Pickups']"
Avocados	Apples	['Desk & Shelf Clocks', 'Motor Vehicle A/V Players & In-Dash Systems', 'Watches', 'Ropes & Hardware Cable', 'Fertilizers', 'Studio Recording Bundles', 'Bidet Faucets & Sprayers', 'Disposable Lids', 'Luggage & Bags', 'Caulking Tools']
Sugar Apples	Apples	['Video Game Software', 'Headwear', 'Bluetooth Transmitters', 'Lawn Striping Kits', 'Inflatable Bouncer Accessories', 'Airsoft Guns', 'Binder Accessories', 'DJ & Specialty Audio', 'Mugs', 'I/O Cards & Adapters']
Tamarindo	Apples	['Camera Lens Zoom Units', 'Sewing Baskets & Kits', 'Kitchen & Dining Room Tables', 'Sprinkler Valves', 'String Instruments', 'Changing Mat & Tray Covers', 'Anemometers', 'Jewelry', 'Scan Converters', 'Lathes']
Avocados	Atemoyas	['Cooktop, Oven & Range Accessories', 'Vehicle Parts & Accessories', 'Lawn Mower Wheels', 'Radar Detectors', 'Oven & Grill Cleaners', 'Vehicle Diagnostic Scanners', 'Carbon Brushes', 'Lotion & Sunscreen Applicators', 'Field Hockey & Lacrosse Pads', 'Musical Cowbells']
Atemoyas	Babacos	['Keyboard Trays & Platforms', 'Diaper Liners', 'Craft Scoring Tools', 'Retail', 'Swimming Machines', 'Watering & Irrigation', 'Fabric Starch', 'Bicycle Wheel Rims', 'Intercom Accessories', 'Skateboard Decks']
Tamarindo	Atemoyas	['Bath Mats & Rugs', 'Stainless Steel Cleaners & Polishes', 'Toy Weapon & Gadget Accessories', 'Pet Waste Bags', 'Desktop Computer & Server Cases', 'Staff & Stick Weapons', 'Business & Productivity Software', 'Broadheads & Field Points', 'Watercraft Fuel Pumps & Parts', 'Vehicle Antenna Balls']
Babacos	Avocados	['Labels & Tags', 'Bulletin Boards', 'Craft Machine Cases & Covers', 'Gaskets & O-Rings', 'Bowl Scrapers', 'Radar Detectors', 'Mops', 'Transcribers & Dictation Systems', 'Video Servers', 'Paper Folding Machines']
Bananas	Avocados	['Puppet & Puppet Theater Accessories', 'Hunting Blinds & Screens', 'Vehicle Door Locks & Locking Systems', 'Cooking Thermometers', 'Protective Eyewear', 'Kickboards', 'Rugs', 'Toy Jacks', 'Motor Vehicle Amplifiers', 'Yogurt Makers']
Babacos	Bananas	['Vehicle Engine Degreasers', 'Nail Polish Removers', 'HDMI Splitters & Switches', 'Outdoor Power Equipment Base Units', 'Bed Canopies', 'Dental Tools', 'Cellos', 'Toy Craft Kits', 'Stylus Pens', 'Household Drawer Organizer Inserts']
Babacos	Berries	['Craft Cutters & Embossers', 'Stainless Steel Cleaners & Polishes', 'Elastic', 'Hedge Trimmer Attachments', 'Wire & Cable Identification Markers', 'Marker & Highlighter Ink Refills', 'Curtain Holdbacks & Tassels', 'Snow Removal', 'Pajamas', 'Jacks & Lift Trucks']
Berries	Bananas	['Candle Holders', 'Outdoor Grill Replacement Parts', 'Food Wraps', 'Bird Gyms & Playstands', 'Butter Dishes', 'Lint Rollers', 'Clay Pigeon Throwers', 'Bicycle Transport Bags & Cases', 'Vehicle Diagnostic Scanners', 'Remote Controls']
Bananas	Breadfruit	['Ice Makers', 'Flute Parts', 'Marine Audio & Video Receivers', 'Sleeping Aids', 'American Football Helmet Accessories', 'Dock Cleats', 'Wetsuit Bottoms', 'Microscope Objective Lenses', 'Cutters', 'Pet Training Sprays & Solutions']
Breadfruit	Berries	['Kayak Accessories', 'Breast Petals & Concealers', 'Skate Ramps', 'Food Smokers', 'Hand Dryer Accessories', 'Gardening', 'Label Makers', 'Baby Cereal', 'Fencing Masks', 'Cabinet Knobs & Handles']
Cactus Pears	Berries	['Collectible Coins & Currency', 'Liquid Hand Soap', 'Barware', 'Canteens', 'Mice & Trackballs', 'Outdoor Furniture Accessories', 'Autoclaves', 'Golf Bags', 'Pretend Professions & Role Playing', 'Fertility Tests & Monitors']
Breadfruit	Cactus Pears	['Train Whistles', 'Plumbing Primer', 'Work Benches', 'Threading Machines', 'Bulb Planting Tools', 'Stock Photographs & Video Footage', 'Saw Accessories', 'Popcorn & French Fry Scoops', 'Boxing & MMA Punch Mitts', 'Vehicle Body Filler']
Cherimoyas	Breadfruit	['Motorcycle Knee & Shin Guards', 'Wooden Pencils', 'Baby & Toddler Food', 'Homebrewing & Winemaking Kits', 'Fuel', 'Bedroom Vanities', 'Canopy & Gazebo Accessories', 'Truck Bed Storage Boxes & Organizers', 'Yo-Yos', 'Speed & Resistance Parachutes']
Cherimoyas	Cactus Pears	['Musical Instrument Amplifier Tubes', 'Pedicure Chairs', 'Wallets & Money Clips', 'Eye Pillows', 'Guitar Picks', 'Washer & Dryer Accessories', 'Outdoor Power Equipment', 'Cookware & Bakeware Combo Sets', 'Tureen Lids', 'Skateboard Decks']
Citrus Fruits	Cactus Pears	['Cufflinks', 'Anchor Lines & Ropes', 'Digital Music Downloads', 'Hairdressing & Cosmetology', 'Art & Craft Paint', 'Drafting Compasses', 'Stylus Pens', 'Vanities', 'Tent Poles & Stakes', 'First Aid']
Citrus Fruits	Cherimoyas	['Cash Registers & POS Terminals', 'Motor Vehicle Towing', 'Toilet & Bidet Seats', 'Gardening Tool Handles', 'UPS Batteries', 'Travel Pillows', 'Wax Paper', 'Makeup Finishing Sprays', 'Craft Organization', 'Toy Parachutes']
Coconuts	Cherimoyas	['Flute Care Kits', 'Climbing Gloves', 'Quickdraws', 'Watch Stickers & Decals', 'Post Base Plates', 'Binder Rings', 'Calculator Accessories', 'Reins', 'Flour Sifters', 'Volleyball']
Citrus Fruits	Coconuts	['Skiing & Snowboarding', 'American Footballs', 'Quilts & Comforters', 'Climbing Apparel & Accessories', 'Wart Removers', 'Coiled Spring Toys', 'Coffee Grinder Accessories', 'Air Purifier Accessories', 'Bicycle Tires', 'Watercraft Propellers']
Dates	Citrus Fruits	['Juggling', 'Food Heat Lamps', 'Medicine & Drugs', 'Lattice', 'HIV Tests', 'Disposable Cups', 'Tool Boxes', 'Speed Radars', 'Dancing', 'Compressors']
Coconuts	Dates	['Massage Oil', 'Outdoor Power Equipment Batteries', 'Microphone Preamps', 'Ice Crusher & Shaver Accessories', 'Televisions', 'Baseball & Softball Autographed Paraphernalia', 'Slot Machines', 'Electrical Plug Caps', 'Microscopes', 'Art & Crafting Tools']
Coconuts	Feijoas	['Hard Drive Circuit Boards', 'Clock Parts', 'Shadow Boxes', 'Nasal Aspirators', 'Book Carts', 'American Football Protective Gear', 'Billiard Table Cloth', 'Aquarium Lighting', 'Test Tube Racks', 'Work Safety Harnesses']
Dates	Feijoas	['Bicycle Cable Housings', 'Shop Towels & General-Purpose Cleaning Cloths', 'Mattock & Pickaxe Handles', 'Inductors', 'Panel Saws', 'Clothes Valets', 'Watercraft Lighting', 'Tabi Socks', 'Bath & Body', 'Piercing Supplies']
Dates	Figs	['Craft & Office Scissors', 'Electric Riding Vehicles', 'Musical Instrument Amplifier Footswitches', 'Grass Edger Accessories', 'Vehicle Door Locks & Parts', 'Tool Stands', 'Bathtub Accessories', 'Ice Scrapers & Snow Brushes', 'Pipe Connectors', 'Paint Trays']
Feijoas	Figs	['Chaps', 'Dart Shafts', 'Sewing Machine Extension Tables', 'Pet Carriers & Crates', 'Air Purifier Accessories', 'Motor Vehicle Mirrors', 'PAP Masks', 'Cardstock & Scrapbooking Paper', 'Archery Gloves & Releases', 'Air Hockey Table Parts']
Feijoas	Fruit Mixes	['Boot Pulls', 'Coaster Holders', 'MP3 Player Accessories', 'Potty Training Kits', 'Racquetball & Squash Eyewear', 'American Football Uniforms', 'Golf Clubs', 'Geiger Counters', 'Stylus Pens', 'Pet Training Pads']
Fruit Mixes	Figs	['Diaper Bags', 'Pickleballs', 'Game Controller Accessories', 'Pet Oral Care Supplies', 'Eyebrow Enhancers', 'Paint Strainers', 'Folding Tables', 'Packing Organizers', 'Sewing Palms', 'Enema Kits & Supplies']
Figs	Grapes	['Cement Mixers', 'Camera Grips', 'Water Ovens', 'Tetherball Poles', 'Cat Treats', 'Ring Pillows & Holders', 'Measuring Tool & Sensor Accessories', 'Janitorial Carts & Caddies', 'String Instrument Accessories', 'Receipt & Adding Machine Paper Rolls']
Grapes	Fruit Mixes	['Arm Chairs, Recliners & Sleeper Chairs', 'Steam Tables', 'Penalty Cards & Flags', 'Photographic Enlargers', 'Vehicle Storage Covers', 'Mops', 'Hat Boxes', 'Knitting Needles', 'Sleeping Pads', 'Saxophone Straps & Supports']
Guavas	Fruit Mixes	['Candle Holders', 'Semiconductors', 'Motor Vehicle Transmission & Drivetrain Parts', 'Fiber Cards & Brushes', 'Outdoor Structures', 'Roasting Pan Racks', 'Fuel', 'Toddler Nutrition Drinks & Shakes', 'Bassoons', 'Pizza Cutters']
Grapes	Guavas	['Sports Mouthguards', 'Earrings', 'Teeth Whiteners', 'American Football Toys', 'Guns', 'Dental Water Jets', 'Garter Belts', 'Tripods & Monopods', 'Parachutes', 'Horse Care']
Grapes	Homely Fruits	['Decorative Stamps', 'Sticky Notes', 'Metal Detectors', 'Video Transmitters', 'Riser Cards', 'Advent Calendars', 'Laundry Appliances', 'Mace & Pepper Spray', 'Hardware Glue & Adhesives', 'Vehicle Decor']
Homely Fruits	Guavas	['GPS Cases', 'Dart Shafts', 'Door Knockers', 'Portafilters', 'Window Frames', 'Rounders Bats', 'Horse Feed', 'Test Tube Racks', 'Book Accessories', 'Buffets & Sideboards']
Guavas	Kiwis	['Soy Milk Makers', 'Router Tables', 'Tool Storage & Organization', 'Magazine Racks', 'Carpet Cleaners', 'Curtain Holdbacks & Tassels', 'Outdoor Blankets', 'Basketball Hoops', 'Beach Towels', 'Baby Toys & Activity Equipment']
Homely Fruits	Kiwis	['Power Trowels', 'Electronic Drum Modules', 'Fishing Rod Holders & Storage Racks', 'Money Changers', 'Espresso Machines', 'Welding Helmets', 'Surfboard Cases & Bags', 'Bicycle Handlebar Grips & Decor', 'Dissection Kits', 'Clarinet Mouthpieces']
Longan	Homely Fruits	['Earrings', 'Baby Transport Accessories', 'Industrial Storage', 'DVI Splitters & Switches', 'MP3 Players', 'Vacuums', 'Thimbles & Sewing Palms', 'Lipstick', 'Disposable Serveware', 'Paper Towels']
Longan	Kiwis	['General Purpose Batteries', 'LED Signs', 'Badminton Nets', 'Graduated Cylinders', 'Wire Partitions, Enclosures & Doors', 'Shower Doors & Enclosures', 'Pot & Pan Lids', 'Outdoor Power Equipment Accessories', 'Hazardous Material Suits', 'Electric Griddles & Grills']
Loquats	Kiwis	['Briefcases', 'Driver Accessories', 'Calculators', 'Steam Table Pans', 'Wetsuit Hoods, Gloves & Boots', 'Medical Needle & Syringe Sets', 'Cattle Feed', 'Dehumidifier Accessories', 'Livestock Feed', 'Vehicle Jumper Cables']
Longan	Loquats	['Shoelaces', 'Toner & Inkjet Cartridges', 'Bicycle Front & Rear Racks', 'Bicycle Bells & Horns', 'Flatware Chests', 'Meat Tenderizers', 'Post Base Plates', 'Cuticle Pushers', 'Music & Sound Recordings', 'Horse Halters']
Lychees	Longan	['Juggling', 'Ski & Snowboard Wax', 'Skateboarding', 'Baseball & Softball Pitching Mats', 'Audio & Video Cable Adapters & Couplers', 'Ocarinas', 'Medical Stretchers & Gurneys', 'Shaving Bowls & Mugs', 'Baby & Toddler Clothing', 'Leis']
Loquats	Lychees	['USB Flash Drives', 'Musical Keyboard Stands', 'Headphones & Headsets', 'Storage Devices', 'Fertilizers', 'Tennis Racquet String', 'Scrub Brush Heads & Refills', 'Medical Syringes', 'Bedding', 'Brass Instruments']
Madroño	Loquats	['Laboratory Supplies', 'Dinnerware Sets', 'Climbing Rope Bags', 'Construction Paper', 'Alto & Baritone Horns', 'Toners', 'Saxophone Mouthpieces', 'Toy Instruments', 'Dock Steps', 'Toy Parachutes']
Madroño	Lychees	['Cooking Timers', 'Luggage Racks & Stands', 'Bicycle Accessories', 'Baby & Toddler Outerwear', 'Extension Cords', 'Rugs', 'Rugby', 'Softboxes', 'Musical Instrument Amplifier Cabinets', 'Filing & Organization']
Lychees	Mamey	['Beds & Accessories', 'Gaming Pads', 'Breadboards', 'Routing Tools', 'Clocks', 'Steam Presses', 'Binding Combs & Spines', 'Fingerprint Readers', 'Pretend Professions & Role Playing', 'Spice Grinders']
Madroño	Mamey	['Satellite Phones', 'Cash Drawers & Trays', 'Dental Water Jets', 'Swimwear', 'Basketball Autographed Paraphernalia', 'Video Editing Hardware & Production Equipment', 'Hockey Goals', 'Sports Fan Accessories', 'Breadmakers', 'Fertility Monitors and Ovulation Tests']
Mangosteens	Madroño	['Child Swimming Aids', 'Paintball Guns', 'Dowel Pins & Rods', 'Pet Agility Equipment', 'Kitchen Islands', 'Puppet Theaters', 'Chainsaw Bars', 'Document Cameras', 'GPS Mounts', 'Kitesurfing & Windsurfing Harnesses']
Mamey	Mangosteens	['Toilet Tanks', 'Nail Drills', 'Ceramic & Pottery Glazes', 'Pedicure Chairs', 'Hunting & Wildlife Calls', 'Speaker Stand Bags', 'Lamp Shades', 'Wireless Access Points', 'Bird Food', 'Pet Training Sprays & Solutions']
Mamey	Melons	['Desk & Shelf Clocks', 'Night Lights & Ambient Lighting', 'Basketball Hoop Parts & Accessories', 'Cookie Presses', 'Watercraft Alternators', 'Vehicle Remote Keyless Systems', 'Advent Calendars', 'Ladders', 'Outdoor Tables', 'Lamps']
Mangosteens	Melons	['Wildlife Attractants', 'AV Carts', 'Deodorant', 'Concrete Molds', 'Concrete & Masonry Cleaners', 'Dart Flights', 'Windsurfing Boards', 'Vacuum Sealers', 'Baby Safety', 'Kitchen Utensil Sets']
Mangosteens	Papayas	['Bicycle Water Sport Board Racks', 'Bath Mats & Rugs', 'Compactors', 'Growth Charts', 'Beer Pong Tables', 'Fireworks & Firecrackers', 'Motor Vehicle Mirrors', 'Screwdrivers', 'Body & Facial Hair Bleach', 'Work Safety Protective Gear']
Papayas	Melons	['Bathroom Vanities', 'Hydration Systems', 'Bass Drums', 'Bakery Boxes', 'Inline Skate Parts', 'Curtain & Drape Rods', 'Multifunction Writing Instruments', 'Television Parts & Accessories', 'Deck Shuffleboard Pucks', 'Tripod Collars & Mounts']
Melons	Passion Fruit	['Surge Protection Devices', 'Radios', 'Play Mats', 'Shampoo & Conditioner', 'Pressure Washers', 'Solder & Flux', 'Hot Plates', 'Body Fat Analyzers', 'Unspun Fiber', 'Greeting & Note Cards']
Papayas	Passion Fruit	['Beds & Bed Frames', 'Recorder Care & Cleaning', 'Incense Holders', 'Diaper Pails', 'Camera Sun Hoods & Viewfinder Attachments', 'Styptic Pencils', 'Paintball Air Tanks', 'Air Purifier Filters', 'Steam Presses', 'Spinning Wheel Accessories']
Papayas	Pears	['Wrenches', 'Weed Trimmer Accessories', 'Computer Processors', 'Intercoms', 'Pinball Machine Accessories', 'Signage', 'Carpet Shampooers', 'Manicure Tool Sets', 'Baby & Toddler Gloves & Mittens', 'Fencing Jackets & Lamés']
Passion Fruit	Pears	['UPS', 'Wall Patching Compounds & Plaster', 'Urinary Tract Infection Tests', 'Rocking Chairs', 'Surfboard Wax', 'Rugs', 'Shampoo', 'Address Labels', 'Varnishes & Finishes', 'Crib Conversion Kits']
Passion Fruit	Persimmons	['Gun Care & Accessories', 'Microphone Stands', 'Ottomans', 'Teeth Whiteners', 'Canteens', 'Tool Boxes', 'Watercraft Motor Mounts', 'Starter Pistols', 'Body Powder', 'Lip Liner']
Pears	Persimmons	['Breast Milk Storage Containers', 'Pet Training Aids', 'Key Caps', 'Costume Accessories', 'Embossing Powder', 'Wagons', 'Toy Race Car & Track Accessories', 'Shopping Cart & High Chair Covers', 'Cash Registers', 'Watercraft Parts & Accessories']
Pears	Physalis	['Baby Soothers', 'Flying Toy Accessories', 'Ski & Snowboard Wax', 'Ponds', 'Color Calibrators', 'Roaster Ovens & Rotisseries', 'Baby Jumpers & Swings', 'Blood Glucose Control Solution', 'Clay Pigeon Shooting', 'Compressors']
Persimmons	Physalis	['Track Lighting Accessories', 'Riding Toy Accessories', 'Plumbing Pipes', 'Water Heater Stacks', 'Kite Buggy Accessories', 'Cinches', 'Bicycle Headsets', 'Storage Tanks', 'Vehicle Fuel Injection Cleaning Kits', 'Art & Crafting Tools']
Persimmons	Pineapples	['Christmas Tree Skirts', 'Bottle Openers', 'Electronic Tuners', 'Tablet Computers', 'Gesture Control Input Devices', 'Reel-to-Reel Tape Players & Recorders', 'Toothbrushes', 'Tape Measures', 'Power Supply Enclosures', 'Audio Cards & Adapters']
