category,label,moved,original,orig_label,prediction,pred_label
262113,Electric Car & Truck High Voltage Circuit Fuses & Breakers,False,177701,"Electric, Hybrid & PHEV Car & Truck Specific Parts",177701,"Electric, Hybrid & PHEV Car & Truck Specific Parts"
262114,Electric Car & Truck Relays & Contactors,False,177701,"Electric, Hybrid & PHEV Car & Truck Specific Parts",177701,"Electric, Hybrid & PHEV Car & Truck Specific Parts"
262115,Electric Car & Truck Switches,False,177701,"Electric, Hybrid & PHEV Car & Truck Specific Parts",177701,"Electric, Hybrid & PHEV Car & Truck Specific Parts"
262116,"Electric Car & Truck Wiring Harnesses, Cables & Connectors",False,177701,"Electric, Hybrid & PHEV Car & Truck Specific Parts",177701,"Electric, Hybrid & PHEV Car & Truck Specific Parts"
262117,Car & Truck Engine Caps,True,33599,Car & Truck Engine Cooling Components,261279,Automotive Accessories & Merchandise
262118,Car & Truck Engine Cooling Clamps & Hardware,False,33599,Car & Truck Engine Cooling Components,33599,Car & Truck Engine Cooling Components
262119,Car & Truck Fan Blades,True,33599,Car & Truck Engine Cooling Components,262077,Car & Truck Blowers & Fans
262120,Car & Truck Fan Clutches,True,33599,Car & Truck Engine Cooling Components,262077,Car & Truck Blowers & Fans
262121,Car & Truck Fan Motors,True,33599,Car & Truck Engine Cooling Components,262077,Car & Truck Blowers & Fans
262122,"Car & Truck Engine Cooling Gaskets, Seals & O-Rings",True,33599,Car & Truck Engine Cooling Components,262126,"Car & Truck Engine Gaskets, Seals & Hardware"
262123,Car & Truck Temperature Sensors,True,33599,Car & Truck Engine Cooling Components,180136,Car & Truck Safety
262124,Car & Truck Connecting Rods & Parts,False,33612,Car & Truck Engines & Engine Parts,33612,Car & Truck Engines & Engine Parts
262125,Car & Truck Engine Sensors & Switches,False,33612,Car & Truck Engines & Engine Parts,33612,Car & Truck Engines & Engine Parts
262127,Car & Truck Engine Brackets & Hardware,False,262126,"Car & Truck Engine Gaskets, Seals & Hardware",262126,"Car & Truck Engine Gaskets, Seals & Hardware"
262128,Car & Truck Engine Gasket Kits,False,262126,"Car & Truck Engine Gaskets, Seals & Hardware",262126,"Car & Truck Engine Gaskets, Seals & Hardware"
262129,Car & Truck Engine Hardware Kits,False,262126,"Car & Truck Engine Gaskets, Seals & Hardware",262126,"Car & Truck Engine Gaskets, Seals & Hardware"
262131,Car & Truck Guide Rails,True,262130,Car & Truck Timing Components & Kits,180136,Car & Truck Safety
262132,Car & Truck Sprockets,True,262130,Car & Truck Timing Components & Kits,257977,Herbs & Spices
262133,Car & Truck Tensioners & Pulleys,True,262130,Car & Truck Timing Components & Kits,262059,Car & Truck Accessory Belts & Parts
262134,Car & Truck Timing Belts,True,262130,Car & Truck Timing Components & Kits,262059,Car & Truck Accessory Belts & Parts
262135,Car & Truck Timing Chains,False,262130,Car & Truck Timing Components & Kits,262130,Car & Truck Timing Components & Kits
262136,Car & Truck Timing Covers,False,262130,Car & Truck Timing Components & Kits,262130,Car & Truck Timing Components & Kits
262137,Car & Truck Engine Timing Kits,False,262130,Car & Truck Timing Components & Kits,262130,Car & Truck Timing Components & Kits
262139,Car & Truck Push Rods,False,262138,Car & Truck Valvetrain Components,262138,Car & Truck Valvetrain Components
262140,"Car & Truck Valve Guides, Springs & Parts",False,262138,Car & Truck Valvetrain Components,262138,Car & Truck Valvetrain Components
262141,Car & Truck Variable Valve Timing Parts,False,262138,Car & Truck Valvetrain Components,262138,Car & Truck Valvetrain Components
262142,Car & Truck Diesel Exhaust Fluid System Parts,False,33605,Car & Truck Exhaust & Emission Systems,33605,Car & Truck Exhaust & Emission Systems
262143,Car & Truck Emissions Hardware & Components,False,33605,Car & Truck Exhaust & Emission Systems,33605,Car & Truck Exhaust & Emission Systems
262144,Car & Truck Exhaust & Emission Switches,False,33605,Car & Truck Exhaust & Emission Systems,33605,Car & Truck Exhaust & Emission Systems
262146,Car & Truck Bumper Inserts & Covers,False,262145,Car & Truck Bumpers & Components,262145,Car & Truck Bumpers & Components
262148,Car & Truck Door Seals,True,262147,"Car & Truck Doors, Trunk Lids & Hatches",33683,Car & Truck Glass & Window Parts
262149,Car & Truck Cargo & Sliding Doors,False,262147,"Car & Truck Doors, Trunk Lids & Hatches",262147,"Car & Truck Doors, Trunk Lids & Hatches"
262150,"Car & Truck Lift Supports, Latches, Hinges & Additional Parts",False,262147,"Car & Truck Doors, Trunk Lids & Hatches",262147,"Car & Truck Doors, Trunk Lids & Hatches"
262152,Car & Truck Frame Rails & Subframes,False,33637,Car & Truck Exterior Parts & Accessories,33637,Car & Truck Exterior Parts & Accessories
262154,Car & Truck Grille Guards & Light Protectors,False,262153,Car & Truck Guards & Protection,262153,Car & Truck Guards & Protection
262156,"Car & Truck Hinges, Latches & Additional Hood Components",False,262155,Car & Truck Hoods,262155,Car & Truck Hoods
262157,Car & Truck Hood Scoops & Vents,False,262155,Car & Truck Hoods,262155,Car & Truck Hoods
262158,Car & Truck Lift Supports & Prop Rods,True,262155,Car & Truck Hoods,33579,Car & Truck Steering & Suspension
262159,Car & Truck Horns,False,33637,Car & Truck Exterior Parts & Accessories,33637,Car & Truck Exterior Parts & Accessories
262161,Car & Truck Mirror Assemblies,False,262160,Car & Truck Side View Mirrors,262160,Car & Truck Side View Mirrors
262162,Car & Truck Mirror Components,False,262160,Car & Truck Side View Mirrors,262160,Car & Truck Side View Mirrors
262163,Car & Truck Mirror Glass,True,262160,Car & Truck Side View Mirrors,33683,Car & Truck Glass & Window Parts
262164,"Car & Truck Exterior Mounts, Brackets & Hardware",False,33637,Car & Truck Exterior Parts & Accessories,33637,Car & Truck Exterior Parts & Accessories
262166,Car & Truck Body Side & Quarter Panels,False,262165,Car & Truck Panels,262165,Car & Truck Panels
262167,Car & Truck Fuel Doors & Components,False,262165,Car & Truck Panels,262165,Car & Truck Panels
262168,Car & Truck Additional Panels,False,262165,Car & Truck Panels,262165,Car & Truck Panels
262170,Car & Truck Convertible Tops & Parts,False,262169,"Car & Truck Roofs, Tops & Sunroofs",262169,"Car & Truck Roofs, Tops & Sunroofs"
262171,"Car & Truck Hardtops, Roof Panels & Parts",False,262169,"Car & Truck Roofs, Tops & Sunroofs",262169,"Car & Truck Roofs, Tops & Sunroofs"
262172,Car & Truck Sunroofs & Parts,False,262169,"Car & Truck Roofs, Tops & Sunroofs",262169,"Car & Truck Roofs, Tops & Sunroofs"
262173,"Car & Truck Roofs, Tops & Sunroofs Additional Parts",False,262169,"Car & Truck Roofs, Tops & Sunroofs",262169,"Car & Truck Roofs, Tops & Sunroofs"
262174,Car & Truck Spare Tire Carriers & Covers,False,33637,Car & Truck Exterior Parts & Accessories,33637,Car & Truck Exterior Parts & Accessories
262176,"Car & Truck Exterior Hinges, Latches & Additional Components",False,262175,Truck Beds & Parts,262175,Truck Beds & Parts
262177,Truck Beds & Repair Sections,False,262175,Truck Beds & Parts,262175,Truck Beds & Parts
262178,Car & Truck Tailgates,True,262175,Truck Beds & Parts,262195,Car & Truck Interior Safety
262179,Car & Truck Additional Wiper & Washer Components,False,174111,Car & Truck Wipers & Washers,174111,Car & Truck Wipers & Washers
262180,Car & Truck Distributor Caps,False,33687,Car & Truck Ignition Systems & Components,33687,Car & Truck Ignition Systems & Components
262181,Car & Truck Distributor Rotors,False,33687,Car & Truck Ignition Systems & Components,33687,Car & Truck Ignition Systems & Components
262182,Car & Truck Additional Distributor Parts,True,33687,Car & Truck Ignition Systems & Components,34285,Parts For Other Vehicles
262183,Car & Truck Ignition Coils,False,33687,Car & Truck Ignition Systems & Components,33687,Car & Truck Ignition Systems & Components
262184,Car & Truck Ignition Condensers,False,33687,Car & Truck Ignition Systems & Components,33687,Car & Truck Ignition Systems & Components
262185,Car & Truck Ignition Modules,False,33687,Car & Truck Ignition Systems & Components,33687,Car & Truck Ignition Systems & Components
262186,Car & Truck Ignition Points,False,33687,Car & Truck Ignition Systems & Components,33687,Car & Truck Ignition Systems & Components
262188,Car & Truck Center & Overhead Consoles,False,262187,"Car & Truck Center, Overhead Consoles & Parts",262187,"Car & Truck Center, Overhead Consoles & Parts"
262189,Car & Truck Center & Overhead Console Parts,True,262187,"Car & Truck Center, Overhead Consoles & Parts",262195,Car & Truck Interior Safety
262191,Car & Truck Dash Panels,True,262190,Car & Truck Dash Panels & Glove Boxes,262165,Car & Truck Panels
262192,Car & Truck Individual Gauges,False,33672,Car & Truck Gauges,33672,Car & Truck Gauges
262193,Car & Truck Interior Hardware & Clips,False,33694,Car & Truck Interior Parts & Accessories,33694,Car & Truck Interior Parts & Accessories
262194,Car & Truck Interior Locks & Lock Hardware,False,33694,Car & Truck Interior Parts & Accessories,33694,Car & Truck Interior Parts & Accessories
262197,Car & Truck Mobility & Adaptive Driving Controls,True,33694,Car & Truck Interior Parts & Accessories,180136,Car & Truck Safety
262198,Car & Truck Power Outlets & Lighters,True,33694,Car & Truck Interior Parts & Accessories,181926,"Electrical Plugs, Outlets & Covers"
262200,Car & Truck Headrests,False,262199,"Car & Truck Seats, Parts & Accessories",262199,"Car & Truck Seats, Parts & Accessories"
262201,Car & Truck Additional Seat Parts,False,262199,"Car & Truck Seats, Parts & Accessories",262199,"Car & Truck Seats, Parts & Accessories"
262203,Car & Truck Additional Storage & Organizers,False,262202,Car & Truck Storage & Organizers,262202,Car & Truck Storage & Organizers
262204,Car & Truck Sun & Privacy Shades,False,33694,Car & Truck Interior Parts & Accessories,33694,Car & Truck Interior Parts & Accessories
262205,Car & Truck Center & Third Brake Light Assemblies,False,33707,Car & Truck Lighting & Lamps,33707,Car & Truck Lighting & Lamps
262206,Car & Truck Daytime Running Lights,True,33707,Car & Truck Lighting & Lamps,262212,Car & Truck Accessory Lighting
262207,Car & Truck Headlight Ballasts & Igniters,False,33707,Car & Truck Lighting & Lamps,33707,Car & Truck Lighting & Lamps
262208,Car & Truck License Plate Light Assemblies,False,33707,Car & Truck Lighting & Lamps,33707,Car & Truck Lighting & Lamps
262209,Car & Truck Light Mounts & Brackets,False,33707,Car & Truck Lighting & Lamps,33707,Car & Truck Lighting & Lamps
262210,"Car & Truck Sockets, Connectors & Wiring",True,33707,Car & Truck Lighting & Lamps,179672,Car Terminals & Wiring
262213,Car & Truck Accessory & Off Road Lighting,False,262212,Car & Truck Accessory Lighting,262212,Car & Truck Accessory Lighting
262214,Car & Truck Wheel & Underbody Lights,False,262212,Car & Truck Accessory Lighting,262212,Car & Truck Accessory Lighting
262216,Car & Truck Racks & Cargo Anchors,False,262215,Car & Truck Racks & Cargo Carriers,262215,Car & Truck Racks & Cargo Carriers
262217,Car & Truck Cargo Bars,True,262215,Car & Truck Racks & Cargo Carriers,180136,Car & Truck Safety
262218,Car & Truck Watersport Racks,False,262215,Car & Truck Racks & Cargo Carriers,262215,Car & Truck Racks & Cargo Carriers
262219,Car & Truck Roof Rack Accessories,False,262215,Car & Truck Racks & Cargo Carriers,262215,Car & Truck Racks & Cargo Carriers
262221,Car & Truck Fuses & Fuse Boxes,True,33572,"Car & Truck Starters, Alternators, ECUs & Wiring",181812,Wire & Cable Management
262222,Car & Truck Relays,True,33572,"Car & Truck Starters, Alternators, ECUs & Wiring",180136,Car & Truck Safety
262223,"Car & Truck Gearbox, Rack & Pinion Parts",False,33579,Car & Truck Steering & Suspension,33579,Car & Truck Steering & Suspension
262224,Car & Truck Steering & Suspension King Pins,False,33579,Car & Truck Steering & Suspension,33579,Car & Truck Steering & Suspension
262225,Car & Truck Power Steering Hoses,False,33579,Car & Truck Steering & Suspension,33579,Car & Truck Steering & Suspension
262226,Car & Truck Power Steering Pump Parts,False,33579,Car & Truck Steering & Suspension,33579,Car & Truck Steering & Suspension
262227,"Car & Truck Radius, Swing & Trailing Arms",True,33579,Car & Truck Steering & Suspension,180136,Car & Truck Safety
262228,Car & Truck Shock & Strut Mounts,False,33579,Car & Truck Steering & Suspension,33579,Car & Truck Steering & Suspension
262229,Car & Truck Steering & Suspension Bushings,False,33579,Car & Truck Steering & Suspension,33579,Car & Truck Steering & Suspension
262230,Car & Truck Steering Knuckles,False,33579,Car & Truck Steering & Suspension,33579,Car & Truck Steering & Suspension
262231,Car & Truck Steering Stabilizers,False,33579,Car & Truck Steering & Suspension,33579,Car & Truck Steering & Suspension
262234,Car & Truck Hitch Extenders & Adapters,False,262233,Car & Truck Towing Accessories,262233,Car & Truck Towing Accessories
262235,Car & Truck Towing Safety Chains & Cables,False,262233,Car & Truck Towing Accessories,262233,Car & Truck Towing Accessories
262236,Car & Truck Weight Distribution & Sway Control,False,262233,Car & Truck Towing Accessories,262233,Car & Truck Towing Accessories
262238,Car & Truck Axles,False,33726,Car & Truck Transmission & Drivetrain,33726,Car & Truck Transmission & Drivetrain
262240,Car & Truck Clutch Hydraulics,False,262239,Car & Truck Clutch Parts & Kits,262239,Car & Truck Clutch Parts & Kits
262241,Car & Truck Clutch Kits,True,262239,Car & Truck Clutch Parts & Kits,33559,Car & Truck Brakes & Brake Parts
262242,Car & Truck Additional Clutch Parts,False,262239,Car & Truck Clutch Parts & Kits,262239,Car & Truck Clutch Parts & Kits
262243,Car & Truck CV Axle Assemblies,True,33726,Car & Truck Transmission & Drivetrain,262244,"Car & Truck Differentials, Assemblies & Parts"
262245,Car & Truck Differential Assemblies,False,262244,"Car & Truck Differentials, Assemblies & Parts",262244,"Car & Truck Differentials, Assemblies & Parts"
262246,Car & Truck Differential Bearings,False,262244,"Car & Truck Differentials, Assemblies & Parts",262244,"Car & Truck Differentials, Assemblies & Parts"
262247,Car & Truck Differential Rebuild Kits,False,262244,"Car & Truck Differentials, Assemblies & Parts",262244,"Car & Truck Differentials, Assemblies & Parts"
262248,Car & Truck Seals & Gaskets,True,262244,"Car & Truck Differentials, Assemblies & Parts",262126,"Car & Truck Engine Gaskets, Seals & Hardware"
262249,Car & Truck Additional Differential Parts,False,262244,"Car & Truck Differentials, Assemblies & Parts",262244,"Car & Truck Differentials, Assemblies & Parts"
262251,Car & Truck Driveshafts,False,262250,Car & Truck Driveshafts & Parts,262250,Car & Truck Driveshafts & Parts
262252,Car & Truck Driveshaft Bearings & U-Joints,False,262250,Car & Truck Driveshafts & Parts,262250,Car & Truck Driveshafts & Parts
262253,Car & Truck Additional Driveshaft Parts,False,262250,Car & Truck Driveshafts & Parts,262250,Car & Truck Driveshafts & Parts
262254,Car & Truck Drivetrain Hardware & Fasteners,False,33726,Car & Truck Transmission & Drivetrain,33726,Car & Truck Transmission & Drivetrain
262255,Car & Truck Oil Coolers & Lines,False,33726,Car & Truck Transmission & Drivetrain,33726,Car & Truck Transmission & Drivetrain
262256,Car & Truck Transfer Cases,False,33726,Car & Truck Transmission & Drivetrain,33726,Car & Truck Transmission & Drivetrain
262257,Car & Truck Transfer Case Parts,False,33726,Car & Truck Transmission & Drivetrain,33726,Car & Truck Transmission & Drivetrain
262258,Car & Truck Transmission & Drivetrain Mounts,False,33726,Car & Truck Transmission & Drivetrain,33726,Car & Truck Transmission & Drivetrain
262259,Car & Truck Transmission Control Modules,False,33726,Car & Truck Transmission & Drivetrain,33726,Car & Truck Transmission & Drivetrain
262260,Car & Truck Transmission Gaskets & Seals,True,33726,Car & Truck Transmission & Drivetrain,262126,"Car & Truck Engine Gaskets, Seals & Hardware"
262261,"Car & Truck Transmission & Drivetrain Wiring, Harnesses & Connectors",False,33726,Car & Truck Transmission & Drivetrain,33726,Car & Truck Transmission & Drivetrain
